2022-09-17 22:45:18,263 INFO: => creating model 
2022-09-17 22:45:26,696 INFO: cls num list:
2022-09-17 22:45:26,697 INFO: [5000, 5000, 5000, 5000, 5000, 50, 50, 50, 50, 50]
2022-09-17 22:45:27,907 INFO: Epoch: [0][0/198], lr: 0.00200	Time 1.137 (1.137)	Data 0.740 (0.740)	Loss 2.2213 (2.2213)	Prec@1 15.625 (15.625)	
2022-09-17 22:45:44,679 INFO: Epoch: [0][110/198], lr: 0.00200	Time 0.150 (0.161)	Data 0.002 (0.017)	Loss 1.4870 (1.8396)	Prec@1 43.750 (33.340)	
2022-09-17 22:45:46,215 INFO: Epoch: [0][120/198], lr: 0.00200	Time 0.147 (0.161)	Data 0.002 (0.017)	Loss 2.2410 (1.8461)	Prec@1 15.625 (33.058)	
2022-09-17 22:45:47,746 INFO: Epoch: [0][130/198], lr: 0.00200	Time 0.144 (0.160)	Data 0.002 (0.016)	Loss 2.3928 (1.8371)	Prec@1 15.625 (33.463)	
2022-09-17 22:45:49,271 INFO: Epoch: [0][140/198], lr: 0.00200	Time 0.156 (0.159)	Data 0.002 (0.016)	Loss 2.0217 (1.8395)	Prec@1 22.656 (33.472)	
2022-09-17 22:45:50,805 INFO: Epoch: [0][150/198], lr: 0.00200	Time 0.145 (0.159)	Data 0.002 (0.015)	Loss 1.2438 (1.8221)	Prec@1 50.000 (33.971)	
2022-09-17 22:45:52,341 INFO: Epoch: [0][160/198], lr: 0.00200	Time 0.151 (0.159)	Data 0.002 (0.015)	Loss 2.0539 (1.7970)	Prec@1 23.438 (34.535)	
2022-09-17 22:45:53,871 INFO: Epoch: [0][170/198], lr: 0.00200	Time 0.154 (0.158)	Data 0.002 (0.015)	Loss 1.1457 (1.7881)	Prec@1 57.031 (34.704)	
2022-09-17 22:45:55,421 INFO: Epoch: [0][180/198], lr: 0.00200	Time 0.192 (0.158)	Data 0.002 (0.015)	Loss 1.2467 (1.7780)	Prec@1 52.344 (34.927)	
2022-09-17 22:45:56,951 INFO: Epoch: [0][190/198], lr: 0.00200	Time 0.160 (0.158)	Data 0.002 (0.014)	Loss 1.1367 (1.7672)	Prec@1 44.531 (35.050)	
2022-09-17 22:45:58,504 INFO: Test: [0/100]	Time 0.389 (0.389)	Loss 2.9997 (2.9997)	Prec@1 25.000 (25.000)	Prec@5 69.000 (69.000)
2022-09-17 22:45:58,846 INFO: Test: [10/100]	Time 0.034 (0.067)	Loss 2.5225 (2.5744)	Prec@1 31.000 (31.000)	Prec@5 74.000 (73.818)
2022-09-17 22:45:59,188 INFO: Test: [20/100]	Time 0.034 (0.051)	Loss 2.8027 (2.5832)	Prec@1 30.000 (31.238)	Prec@5 69.000 (73.286)
2022-09-17 22:45:59,531 INFO: Test: [30/100]	Time 0.034 (0.046)	Loss 2.8948 (2.6088)	Prec@1 21.000 (30.548)	Prec@5 69.000 (73.387)
2022-09-17 22:45:59,874 INFO: Test: [40/100]	Time 0.034 (0.043)	Loss 2.4001 (2.5920)	Prec@1 32.000 (30.878)	Prec@5 77.000 (73.634)
2022-09-17 22:46:00,218 INFO: Test: [50/100]	Time 0.035 (0.041)	Loss 2.5827 (2.6008)	Prec@1 25.000 (30.686)	Prec@5 76.000 (73.490)
2022-09-17 22:46:00,560 INFO: Test: [60/100]	Time 0.034 (0.040)	Loss 2.4251 (2.5975)	Prec@1 27.000 (30.426)	Prec@5 74.000 (73.721)
2022-09-17 22:46:00,903 INFO: Test: [70/100]	Time 0.034 (0.039)	Loss 2.5258 (2.6130)	Prec@1 35.000 (30.324)	Prec@5 74.000 (73.394)
2022-09-17 22:46:01,249 INFO: Test: [80/100]	Time 0.034 (0.039)	Loss 2.7447 (2.6186)	Prec@1 25.000 (30.272)	Prec@5 72.000 (73.370)
2022-09-17 22:46:01,589 INFO: Test: [90/100]	Time 0.034 (0.038)	Loss 2.6235 (2.6227)	Prec@1 30.000 (30.374)	Prec@5 75.000 (73.341)
2022-09-17 22:46:01,981 INFO: val Results: Prec@1 30.350 Prec@5 73.430 Loss 2.62238
2022-09-17 22:46:01,981 INFO: val Class Accuracy: [0.780,0.884,0.355,0.590,0.426,0.000,0.000,0.000,0.000,0.000]
2022-09-17 22:46:01,982 INFO: Best Prec@1: 30.350

2022-09-17 22:46:02,836 INFO: Epoch: [1][0/198], lr: 0.00400	Time 0.765 (0.765)	Data 0.696 (0.696)	Loss 1.6658 (1.6658)	Prec@1 40.625 (40.625)	
2022-09-17 22:46:04,372 INFO: Epoch: [1][10/198], lr: 0.00400	Time 0.152 (0.209)	Data 0.001 (0.073)	Loss 1.7226 (1.7574)	Prec@1 29.688 (34.020)	
2022-09-17 22:46:05,900 INFO: Epoch: [1][20/198], lr: 0.00400	Time 0.173 (0.183)	Data 0.002 (0.043)	Loss 1.5571 (1.7084)	Prec@1 37.500 (36.012)	
2022-09-17 22:46:07,428 INFO: Epoch: [1][30/198], lr: 0.00400	Time 0.169 (0.173)	Data 0.002 (0.032)	Loss 1.0308 (1.5845)	Prec@1 56.250 (38.836)	
2022-09-17 22:46:08,956 INFO: Epoch: [1][40/198], lr: 0.00400	Time 0.158 (0.168)	Data 0.002 (0.026)	Loss 2.0171 (1.6160)	Prec@1 27.344 (39.139)	
2022-09-17 22:46:10,481 INFO: Epoch: [1][50/198], lr: 0.00400	Time 0.173 (0.165)	Data 0.002 (0.023)	Loss 1.3539 (1.6260)	Prec@1 46.875 (39.108)	
2022-09-17 22:46:12,015 INFO: Epoch: [1][60/198], lr: 0.00400	Time 0.156 (0.163)	Data 0.003 (0.021)	Loss 1.2385 (1.6132)	Prec@1 46.094 (39.716)	
2022-09-17 22:46:13,545 INFO: Epoch: [1][70/198], lr: 0.00400	Time 0.155 (0.162)	Data 0.002 (0.019)	Loss 2.0865 (1.6540)	Prec@1 19.531 (38.809)	
2022-09-17 22:46:15,077 INFO: Epoch: [1][80/198], lr: 0.00400	Time 0.127 (0.160)	Data 0.003 (0.018)	Loss 2.6892 (1.6621)	Prec@1 31.250 (39.275)	
2022-09-17 22:46:16,607 INFO: Epoch: [1][90/198], lr: 0.00400	Time 0.148 (0.160)	Data 0.002 (0.018)	Loss 2.0890 (1.6644)	Prec@1 20.312 (38.831)	
2022-09-17 22:46:18,131 INFO: Epoch: [1][100/198], lr: 0.00400	Time 0.147 (0.159)	Data 0.002 (0.017)	Loss 1.3445 (1.6372)	Prec@1 49.219 (39.751)	
2022-09-17 22:46:19,657 INFO: Epoch: [1][110/198], lr: 0.00400	Time 0.147 (0.158)	Data 0.002 (0.016)	Loss 2.5716 (1.6237)	Prec@1 27.344 (40.069)	
2022-09-17 22:46:21,184 INFO: Epoch: [1][120/198], lr: 0.00400	Time 0.150 (0.158)	Data 0.002 (0.016)	Loss 2.0436 (1.6310)	Prec@1 17.969 (39.540)	
2022-09-17 22:46:22,717 INFO: Epoch: [1][130/198], lr: 0.00400	Time 0.155 (0.158)	Data 0.003 (0.015)	Loss 1.3418 (1.6209)	Prec@1 46.094 (39.796)	
2022-09-17 22:46:24,256 INFO: Epoch: [1][140/198], lr: 0.00400	Time 0.152 (0.157)	Data 0.002 (0.015)	Loss 1.1640 (1.6087)	Prec@1 54.688 (40.076)	
2022-09-17 22:46:25,794 INFO: Epoch: [1][150/198], lr: 0.00400	Time 0.153 (0.157)	Data 0.002 (0.015)	Loss 2.0143 (1.6003)	Prec@1 28.125 (40.211)	
2022-09-17 22:46:27,324 INFO: Epoch: [1][160/198], lr: 0.00400	Time 0.152 (0.157)	Data 0.002 (0.015)	Loss 1.2157 (1.5947)	Prec@1 54.688 (40.610)	
2022-09-17 22:46:28,870 INFO: Epoch: [1][170/198], lr: 0.00400	Time 0.159 (0.157)	Data 0.002 (0.014)	Loss 1.4935 (1.6035)	Prec@1 42.188 (40.438)	
2022-09-17 22:46:30,421 INFO: Epoch: [1][180/198], lr: 0.00400	Time 0.177 (0.157)	Data 0.003 (0.014)	Loss 1.0757 (1.5994)	Prec@1 60.156 (40.586)	
2022-09-17 22:46:31,957 INFO: Epoch: [1][190/198], lr: 0.00400	Time 0.173 (0.157)	Data 0.002 (0.014)	Loss 1.5498 (1.5955)	Prec@1 44.531 (40.670)	
2022-09-17 22:46:33,426 INFO: Test: [0/100]	Time 0.380 (0.380)	Loss 2.2455 (2.2455)	Prec@1 27.000 (27.000)	Prec@5 78.000 (78.000)
2022-09-17 22:46:33,769 INFO: Test: [10/100]	Time 0.034 (0.066)	Loss 2.3615 (2.1525)	Prec@1 22.000 (31.455)	Prec@5 70.000 (78.364)
2022-09-17 22:46:34,114 INFO: Test: [20/100]	Time 0.034 (0.051)	Loss 2.1425 (2.1491)	Prec@1 34.000 (31.714)	Prec@5 77.000 (77.571)
2022-09-17 22:46:34,460 INFO: Test: [30/100]	Time 0.035 (0.046)	Loss 1.9749 (2.1320)	Prec@1 35.000 (31.871)	Prec@5 84.000 (78.355)
2022-09-17 22:46:34,804 INFO: Test: [40/100]	Time 0.035 (0.043)	Loss 2.1752 (2.1416)	Prec@1 34.000 (31.488)	Prec@5 76.000 (78.293)
2022-09-17 22:46:35,152 INFO: Test: [50/100]	Time 0.035 (0.041)	Loss 2.0891 (2.1396)	Prec@1 28.000 (31.549)	Prec@5 82.000 (78.686)
2022-09-17 22:46:35,495 INFO: Test: [60/100]	Time 0.034 (0.040)	Loss 2.0667 (2.1308)	Prec@1 36.000 (31.885)	Prec@5 80.000 (78.705)
2022-09-17 22:46:35,838 INFO: Test: [70/100]	Time 0.034 (0.039)	Loss 2.2331 (2.1272)	Prec@1 32.000 (32.141)	Prec@5 75.000 (78.606)
2022-09-17 22:46:36,182 INFO: Test: [80/100]	Time 0.034 (0.039)	Loss 2.2781 (2.1246)	Prec@1 28.000 (32.333)	Prec@5 75.000 (78.642)
2022-09-17 22:46:36,524 INFO: Test: [90/100]	Time 0.034 (0.038)	Loss 2.3189 (2.1352)	Prec@1 29.000 (32.011)	Prec@5 77.000 (78.571)
2022-09-17 22:46:36,941 INFO: val Results: Prec@1 31.950 Prec@5 78.510 Loss 2.13519
2022-09-17 22:46:36,941 INFO: val Class Accuracy: [0.740,0.928,0.406,0.571,0.550,0.000,0.000,0.000,0.000,0.000]
2022-09-17 22:46:36,942 INFO: Best Prec@1: 31.950

2022-09-17 22:46:37,838 INFO: Epoch: [2][0/198], lr: 0.00600	Time 0.805 (0.805)	Data 0.735 (0.735)	Loss 1.0570 (1.0570)	Prec@1 64.062 (64.062)	
2022-09-17 22:46:39,377 INFO: Epoch: [2][10/198], lr: 0.00600	Time 0.153 (0.213)	Data 0.001 (0.077)	Loss 1.6833 (1.6572)	Prec@1 31.250 (39.986)	
2022-09-17 22:46:40,904 INFO: Epoch: [2][20/198], lr: 0.00600	Time 0.171 (0.185)	Data 0.003 (0.045)	Loss 1.1433 (1.6264)	Prec@1 51.562 (39.658)	
2022-09-17 22:46:42,441 INFO: Epoch: [2][30/198], lr: 0.00600	Time 0.160 (0.175)	Data 0.002 (0.034)	Loss 1.1250 (1.6013)	Prec@1 44.531 (40.978)	
2022-09-17 22:46:43,968 INFO: Epoch: [2][40/198], lr: 0.00600	Time 0.176 (0.170)	Data 0.002 (0.028)	Loss 1.0547 (1.5425)	Prec@1 52.344 (42.207)	
2022-09-17 22:46:45,499 INFO: Epoch: [2][50/198], lr: 0.00600	Time 0.151 (0.166)	Data 0.003 (0.024)	Loss 1.9609 (1.5593)	Prec@1 25.000 (41.085)	
2022-09-17 22:46:47,026 INFO: Epoch: [2][60/198], lr: 0.00600	Time 0.153 (0.164)	Data 0.002 (0.022)	Loss 1.9027 (1.6008)	Prec@1 27.344 (39.805)	
2022-09-17 22:46:48,555 INFO: Epoch: [2][70/198], lr: 0.00600	Time 0.148 (0.162)	Data 0.002 (0.020)	Loss 1.1076 (1.5814)	Prec@1 53.125 (40.207)	
2022-09-17 22:46:50,084 INFO: Epoch: [2][80/198], lr: 0.00600	Time 0.146 (0.161)	Data 0.003 (0.019)	Loss 1.4507 (1.6118)	Prec@1 52.344 (39.670)	
2022-09-17 22:46:51,618 INFO: Epoch: [2][90/198], lr: 0.00600	Time 0.144 (0.160)	Data 0.002 (0.018)	Loss 1.0763 (1.6027)	Prec@1 52.344 (39.912)	
2022-09-17 22:46:53,155 INFO: Epoch: [2][100/198], lr: 0.00600	Time 0.142 (0.160)	Data 0.002 (0.018)	Loss 1.2167 (1.5979)	Prec@1 50.000 (40.014)	
2022-09-17 22:46:54,690 INFO: Epoch: [2][110/198], lr: 0.00600	Time 0.150 (0.159)	Data 0.002 (0.017)	Loss 1.8660 (1.5732)	Prec@1 21.094 (40.674)	
2022-09-17 22:46:56,232 INFO: Epoch: [2][120/198], lr: 0.00600	Time 0.150 (0.159)	Data 0.002 (0.017)	Loss 1.2651 (1.5816)	Prec@1 53.906 (40.509)	
2022-09-17 22:46:57,769 INFO: Epoch: [2][130/198], lr: 0.00600	Time 0.155 (0.158)	Data 0.002 (0.016)	Loss 2.4956 (1.5695)	Prec@1 27.344 (40.989)	
2022-09-17 22:46:59,300 INFO: Epoch: [2][140/198], lr: 0.00600	Time 0.155 (0.158)	Data 0.002 (0.016)	Loss 1.1508 (1.5527)	Prec@1 60.156 (41.528)	
2022-09-17 22:47:00,852 INFO: Epoch: [2][150/198], lr: 0.00600	Time 0.150 (0.158)	Data 0.002 (0.015)	Loss 1.5125 (1.5582)	Prec@1 38.281 (41.323)	
2022-09-17 22:47:02,403 INFO: Epoch: [2][160/198], lr: 0.00600	Time 0.173 (0.158)	Data 0.003 (0.015)	Loss 1.8337 (1.5671)	Prec@1 25.781 (40.936)	
2022-09-17 22:47:03,949 INFO: Epoch: [2][170/198], lr: 0.00600	Time 0.162 (0.157)	Data 0.002 (0.015)	Loss 2.2858 (1.5605)	Prec@1 25.000 (41.091)	
2022-09-17 22:47:05,484 INFO: Epoch: [2][180/198], lr: 0.00600	Time 0.184 (0.157)	Data 0.002 (0.015)	Loss 1.6789 (1.5668)	Prec@1 27.344 (40.772)	
2022-09-17 22:47:07,023 INFO: Epoch: [2][190/198], lr: 0.00600	Time 0.154 (0.157)	Data 0.002 (0.014)	Loss 1.0753 (1.5673)	Prec@1 62.500 (40.748)	
2022-09-17 22:47:08,511 INFO: Test: [0/100]	Time 0.415 (0.415)	Loss 2.3248 (2.3248)	Prec@1 30.000 (30.000)	Prec@5 84.000 (84.000)
2022-09-17 22:47:08,853 INFO: Test: [10/100]	Time 0.035 (0.069)	Loss 2.5372 (2.2560)	Prec@1 32.000 (31.364)	Prec@5 81.000 (81.818)
2022-09-17 22:47:09,201 INFO: Test: [20/100]	Time 0.034 (0.053)	Loss 2.4442 (2.2473)	Prec@1 28.000 (31.714)	Prec@5 75.000 (82.429)
2022-09-17 22:47:09,549 INFO: Test: [30/100]	Time 0.034 (0.047)	Loss 2.2082 (2.2404)	Prec@1 34.000 (31.645)	Prec@5 80.000 (82.484)
2022-09-17 22:47:09,896 INFO: Test: [40/100]	Time 0.035 (0.044)	Loss 2.2864 (2.2567)	Prec@1 33.000 (31.415)	Prec@5 85.000 (82.220)
2022-09-17 22:47:10,240 INFO: Test: [50/100]	Time 0.034 (0.042)	Loss 2.3219 (2.2563)	Prec@1 30.000 (31.216)	Prec@5 90.000 (82.706)
2022-09-17 22:47:10,586 INFO: Test: [60/100]	Time 0.034 (0.041)	Loss 2.3066 (2.2643)	Prec@1 25.000 (30.902)	Prec@5 85.000 (82.820)
2022-09-17 22:47:10,933 INFO: Test: [70/100]	Time 0.035 (0.040)	Loss 2.3327 (2.2698)	Prec@1 31.000 (30.676)	Prec@5 79.000 (82.761)
2022-09-17 22:47:11,278 INFO: Test: [80/100]	Time 0.034 (0.039)	Loss 2.1428 (2.2730)	Prec@1 38.000 (30.840)	Prec@5 83.000 (82.728)
2022-09-17 22:47:11,625 INFO: Test: [90/100]	Time 0.034 (0.039)	Loss 2.4970 (2.2807)	Prec@1 28.000 (30.560)	Prec@5 75.000 (82.418)
2022-09-17 22:47:12,001 INFO: val Results: Prec@1 30.660 Prec@5 82.510 Loss 2.27985
2022-09-17 22:47:12,001 INFO: val Class Accuracy: [0.813,0.912,0.192,0.471,0.678,0.000,0.000,0.000,0.000,0.000]
2022-09-17 22:47:12,002 INFO: Best Prec@1: 31.950

2022-09-17 22:47:13,014 INFO: Epoch: [3][0/198], lr: 0.00800	Time 0.920 (0.920)	Data 0.851 (0.851)	Loss 1.0372 (1.0372)	Prec@1 47.656 (47.656)	
2022-09-17 22:47:14,549 INFO: Epoch: [3][10/198], lr: 0.00800	Time 0.127 (0.223)	Data 0.001 (0.087)	Loss 0.8062 (1.2625)	Prec@1 64.062 (51.705)	
2022-09-17 22:47:16,085 INFO: Epoch: [3][20/198], lr: 0.00800	Time 0.138 (0.190)	Data 0.003 (0.050)	Loss 1.2625 (1.4629)	Prec@1 49.219 (45.015)	
2022-09-17 22:47:17,615 INFO: Epoch: [3][30/198], lr: 0.00800	Time 0.145 (0.178)	Data 0.003 (0.038)	Loss 0.8670 (1.3744)	Prec@1 55.469 (46.749)	
2022-09-17 22:47:19,186 INFO: Epoch: [3][40/198], lr: 0.00800	Time 0.148 (0.173)	Data 0.002 (0.031)	Loss 1.9494 (1.4172)	Prec@1 23.438 (45.541)	
2022-09-17 22:47:20,727 INFO: Epoch: [3][50/198], lr: 0.00800	Time 0.146 (0.169)	Data 0.002 (0.027)	Loss 1.5388 (1.4323)	Prec@1 33.594 (44.501)	
2022-09-17 22:47:22,256 INFO: Epoch: [3][60/198], lr: 0.00800	Time 0.150 (0.167)	Data 0.002 (0.025)	Loss 1.1323 (1.4239)	Prec@1 55.469 (45.146)	
2022-09-17 22:47:23,787 INFO: Epoch: [3][70/198], lr: 0.00800	Time 0.155 (0.165)	Data 0.002 (0.023)	Loss 2.0824 (1.4309)	Prec@1 23.438 (44.861)	
2022-09-17 22:47:25,324 INFO: Epoch: [3][80/198], lr: 0.00800	Time 0.152 (0.163)	Data 0.002 (0.021)	Loss 0.9892 (1.4147)	Prec@1 55.469 (45.399)	
2022-09-17 22:47:26,863 INFO: Epoch: [3][90/198], lr: 0.00800	Time 0.153 (0.162)	Data 0.003 (0.020)	Loss 1.0188 (1.4159)	Prec@1 64.844 (45.227)	
2022-09-17 22:47:28,396 INFO: Epoch: [3][100/198], lr: 0.00800	Time 0.157 (0.161)	Data 0.002 (0.019)	Loss 1.8701 (1.4107)	Prec@1 23.438 (45.382)	
2022-09-17 22:47:29,930 INFO: Epoch: [3][110/198], lr: 0.00800	Time 0.166 (0.161)	Data 0.002 (0.019)	Loss 0.9436 (1.3893)	Prec@1 54.688 (45.960)	
2022-09-17 22:47:31,465 INFO: Epoch: [3][120/198], lr: 0.00800	Time 0.153 (0.160)	Data 0.002 (0.018)	Loss 1.6785 (1.3967)	Prec@1 31.250 (46.010)	
2022-09-17 22:47:33,017 INFO: Epoch: [3][130/198], lr: 0.00800	Time 0.159 (0.160)	Data 0.002 (0.017)	Loss 1.0800 (1.4103)	Prec@1 56.250 (45.277)	
2022-09-17 22:47:34,562 INFO: Epoch: [3][140/198], lr: 0.00800	Time 0.130 (0.159)	Data 0.005 (0.017)	Loss 1.0274 (1.4108)	Prec@1 54.688 (45.213)	
2022-09-17 22:47:36,101 INFO: Epoch: [3][150/198], lr: 0.00800	Time 0.141 (0.159)	Data 0.003 (0.016)	Loss 2.2453 (1.4041)	Prec@1 27.344 (45.463)	
2022-09-17 22:47:37,635 INFO: Epoch: [3][160/198], lr: 0.00800	Time 0.129 (0.159)	Data 0.002 (0.016)	Loss 1.5719 (1.3940)	Prec@1 36.719 (45.803)	
2022-09-17 22:47:39,174 INFO: Epoch: [3][170/198], lr: 0.00800	Time 0.149 (0.158)	Data 0.002 (0.016)	Loss 1.2393 (1.3883)	Prec@1 62.500 (46.048)	
2022-09-17 22:47:40,713 INFO: Epoch: [3][180/198], lr: 0.00800	Time 0.152 (0.158)	Data 0.002 (0.016)	Loss 1.1361 (1.3884)	Prec@1 57.031 (46.158)	
2022-09-17 22:47:42,251 INFO: Epoch: [3][190/198], lr: 0.00800	Time 0.150 (0.158)	Data 0.002 (0.015)	Loss 2.0175 (1.3958)	Prec@1 29.688 (45.865)	
2022-09-17 22:47:43,733 INFO: Test: [0/100]	Time 0.341 (0.341)	Loss 2.0645 (2.0645)	Prec@1 28.000 (28.000)	Prec@5 86.000 (86.000)
2022-09-17 22:47:44,080 INFO: Test: [10/100]	Time 0.034 (0.063)	Loss 1.8191 (1.8261)	Prec@1 36.000 (34.273)	Prec@5 90.000 (88.818)
2022-09-17 22:47:44,428 INFO: Test: [20/100]	Time 0.036 (0.049)	Loss 1.9833 (1.8107)	Prec@1 26.000 (34.714)	Prec@5 87.000 (88.762)
2022-09-17 22:47:44,772 INFO: Test: [30/100]	Time 0.034 (0.045)	Loss 1.9488 (1.7979)	Prec@1 31.000 (35.548)	Prec@5 84.000 (88.645)
2022-09-17 22:47:45,125 INFO: Test: [40/100]	Time 0.035 (0.042)	Loss 1.8129 (1.7992)	Prec@1 36.000 (35.610)	Prec@5 86.000 (88.146)
2022-09-17 22:47:45,475 INFO: Test: [50/100]	Time 0.034 (0.041)	Loss 1.6302 (1.7936)	Prec@1 40.000 (35.431)	Prec@5 93.000 (88.392)
2022-09-17 22:47:45,822 INFO: Test: [60/100]	Time 0.036 (0.040)	Loss 1.7146 (1.7904)	Prec@1 41.000 (35.607)	Prec@5 85.000 (88.197)
2022-09-17 22:47:46,170 INFO: Test: [70/100]	Time 0.034 (0.039)	Loss 1.7972 (1.7888)	Prec@1 33.000 (35.859)	Prec@5 83.000 (88.070)
2022-09-17 22:47:46,518 INFO: Test: [80/100]	Time 0.034 (0.039)	Loss 1.8294 (1.7848)	Prec@1 28.000 (35.901)	Prec@5 86.000 (87.926)
2022-09-17 22:47:46,861 INFO: Test: [90/100]	Time 0.035 (0.038)	Loss 1.8615 (1.7886)	Prec@1 28.000 (35.747)	Prec@5 91.000 (87.879)
2022-09-17 22:47:47,238 INFO: val Results: Prec@1 35.760 Prec@5 87.870 Loss 1.78866
2022-09-17 22:47:47,238 INFO: val Class Accuracy: [0.850,0.937,0.526,0.340,0.800,0.000,0.009,0.002,0.000,0.112]
2022-09-17 22:47:47,239 INFO: Best Prec@1: 35.760

2022-09-17 22:47:48,137 INFO: Epoch: [4][0/198], lr: 0.01000	Time 0.813 (0.813)	Data 0.743 (0.743)	Loss 1.0349 (1.0349)	Prec@1 51.562 (51.562)	
2022-09-17 22:47:49,669 INFO: Epoch: [4][10/198], lr: 0.01000	Time 0.155 (0.213)	Data 0.001 (0.077)	Loss 1.8020 (1.5183)	Prec@1 25.781 (39.844)	
2022-09-17 22:47:51,199 INFO: Epoch: [4][20/198], lr: 0.01000	Time 0.153 (0.184)	Data 0.002 (0.045)	Loss 1.0856 (1.3527)	Prec@1 59.375 (45.536)	
2022-09-17 22:47:52,740 INFO: Epoch: [4][30/198], lr: 0.01000	Time 0.151 (0.174)	Data 0.002 (0.034)	Loss 1.2327 (1.3893)	Prec@1 55.469 (45.968)	
2022-09-17 22:47:54,276 INFO: Epoch: [4][40/198], lr: 0.01000	Time 0.153 (0.169)	Data 0.002 (0.029)	Loss 1.9534 (1.4956)	Prec@1 32.031 (42.721)	
2022-09-17 22:47:55,813 INFO: Epoch: [4][50/198], lr: 0.01000	Time 0.151 (0.166)	Data 0.002 (0.025)	Loss 1.7401 (1.4933)	Prec@1 28.125 (42.708)	
2022-09-17 22:47:57,349 INFO: Epoch: [4][60/198], lr: 0.01000	Time 0.153 (0.164)	Data 0.002 (0.023)	Loss 1.2282 (1.4533)	Prec@1 57.031 (44.083)	
2022-09-17 22:47:58,885 INFO: Epoch: [4][70/198], lr: 0.01000	Time 0.153 (0.163)	Data 0.002 (0.021)	Loss 1.9952 (1.4728)	Prec@1 25.000 (43.123)	
2022-09-17 22:48:00,429 INFO: Epoch: [4][80/198], lr: 0.01000	Time 0.158 (0.162)	Data 0.002 (0.020)	Loss 0.8358 (1.4403)	Prec@1 61.719 (44.223)	
2022-09-17 22:48:01,964 INFO: Epoch: [4][90/198], lr: 0.01000	Time 0.174 (0.161)	Data 0.003 (0.019)	Loss 0.9589 (1.4483)	Prec@1 62.500 (43.844)	
2022-09-17 22:48:03,494 INFO: Epoch: [4][100/198], lr: 0.01000	Time 0.176 (0.160)	Data 0.002 (0.018)	Loss 1.2966 (1.4309)	Prec@1 51.562 (44.601)	
2022-09-17 22:48:05,026 INFO: Epoch: [4][110/198], lr: 0.01000	Time 0.146 (0.159)	Data 0.002 (0.017)	Loss 1.0697 (1.4051)	Prec@1 51.562 (45.207)	
2022-09-17 22:48:06,561 INFO: Epoch: [4][120/198], lr: 0.01000	Time 0.155 (0.159)	Data 0.003 (0.017)	Loss 2.0018 (1.4172)	Prec@1 25.781 (44.886)	
2022-09-17 22:48:08,092 INFO: Epoch: [4][130/198], lr: 0.01000	Time 0.132 (0.158)	Data 0.003 (0.016)	Loss 0.7724 (1.4063)	Prec@1 63.281 (45.122)	
2022-09-17 22:48:09,623 INFO: Epoch: [4][140/198], lr: 0.01000	Time 0.126 (0.158)	Data 0.002 (0.016)	Loss 1.7996 (1.4048)	Prec@1 28.125 (45.324)	
2022-09-17 22:48:11,157 INFO: Epoch: [4][150/198], lr: 0.01000	Time 0.134 (0.158)	Data 0.002 (0.015)	Loss 1.1038 (1.4085)	Prec@1 61.719 (45.168)	
